popularity,budget,revenue,runtime,release_date,vote_count,vote_average
0.22315100000000002,22000000,26570463,105,1997-12-25,68,5.3
0.22136,36000000,74000000,155,1997-12-03,167,6.6
0.214637,6000000,6330054,114,1997-08-28,20,5.0
0.212272,30000000,13130349,140,1997-02-21,14,6.0
0.21055,73000000,229074524,129,1997-05-23,1655,6.1
0.20686300000000002,37000000,6482195,118,1997-10-31,20,5.7
0.158203,4000000,29456000,100,1997-04-01,59,6.4
0.06567200000000001,786675,861789,85,1997-04-10,32,7.0
6.112766000000001,150000000,1274219009,102,2013-11-27,3369,7.5
5.2427529999999996,105000000,716392705,91,2013-09-27,3775,7.4
5.1119,170000000,479765000,112,2013-10-29,3025,6.8
4.946136,200000000,1215439994,130,2013-04-18,6882,6.9
4.942928,75000000,117698894,115,2013-05-29,3453,7.3
4.921275,130000000,847423452,146,2013-11-15,4269,7.4
4.877927,100000000,392000694,180,2013-12-25,4027,7.9
4.705208,180000000,407602906,131,2013-07-11,3590,6.7
4.4059230000000005,120000000,286168572,126,2013-04-10,3729,6.3
4.310786,250000000,958400000,161,2013-12-11,2952,7.6
3.97246,225000000,662845518,143,2013-06-12,4729,6.5
3.951582,23000000,47351251,126,2013-12-18,2422,7.8
3.928789,76000000,970761885,98,2013-06-25,3436,7.0
3.8773419999999996,190000000,467365246,132,2013-05-05,3363,7.4
3.6255290000000002,20000000,187000000,134,2013-10-18,2241,7.9
3.518275,38000000,98337295,119,2013-09-02,1530,6.2
3.4723580000000003,13000000,318000141,112,2013-07-18,1910,7.4
3.200427,105000000,351040419,143,2013-05-10,2403,7.2
2.951594,115000000,286140700,109,2013-08-07,2366,6.5
2.815499,92000000,304654182,98,2013-02-06,3003,5.2
2.811403,3000000,89328627,86,2013-05-31,1522,5.8
2.643496,200000000,743559607,104,2013-06-20,2251,7.0
2.604638,200000000,531865000,116,2013-06-20,3822,6.7
2.497001,90000000,188133322,114,2013-12-18,2221,7.0
2.476989,110000000,125537191,114,2013-10-23,1608,6.6
2.443357,37000000,269994119,110,2013-08-07,1960,6.9
2.196946,61000000,131940411,109,2013-08-02,1185,6.6
2.119986,38000000,90247624,123,2013-09-02,1472,7.7
2.1092470000000003,130000000,371876278,110,2013-03-26,2615,5.4
2.070019,11000000,32935319,105,2013-10-06,550,7.1
2.063266,70000000,161025640,120,2013-03-20,2403,6.2
2.032753,90000000,174578751,106,2013-08-07,1039,5.9
2.032167,46000000,122126687,153,2013-09-18,1826,7.8
2.024873,40000000,251171807,138,2013-12-12,1861,6.8
1.999054,35000000,116980662,97,2013-01-31,1964,6.4
1.92107,50000000,224803475,88,2013-01-17,2564,5.7
1.91745,175000000,150962475,118,2013-12-06,940,5.8
1.875017,60000000,90565421,130,2013-08-21,1020,6.2
1.874575,100000000,268426634,102,2013-05-15,857,6.4
1.821423,40000000,149295601,121,2013-12-24,1101,7.4
1.765514,5000000,55198285,117,2013-09-07,1831,7.8
1.6898689999999899,130000000,61648500,96,2013-07-18,876,5.3
1.6531639999999999,50000000,219788712,91,2013-08-09,427,5.7
1.626627,5000000,31724284,94,2013-01-24,996,5.0
1.5590760000000001,13000000,68572378,94,2013-03-14,960,6.6
1.5264659999999999,17000000,97542952,91,2013-04-05,1254,6.3
1.496605,28000000,134402450,105,2013-10-31,563,6.4
1.4833290000000001,30000000,36894225,111,2013-09-13,710,6.1
1.454579,15000000,35485608,140,2013-03-20,1116,6.7
1.447973,80000000,246984278,100,2013-07-11,806,5.9
1.439458,103000000,362000072,100,2013-05-23,2010,6.0
1.432796,135000000,585178928,98,2013-03-20,1755,6.8
1.419386,22000000,43058898,100,2013-11-27,618,6.4
1.41459,50000000,122915111,115,2013-10-09,1114,6.7
1.412233,30000000,82394288,100,2013-10-16,897,5.8
1.40572,55000000,95000000,134,2013-10-10,1729,7.7
1.388168,25000000,71009334,117,2013-10-25,497,4.9
1.375772,150000000,205366737,131,2013-06-27,1371,6.4
1.3666989999999999,8000000,63464861,104,2013-09-07,880,7.2
1.3635629999999999,35000000,21819348,90,2013-04-25,283,5.6
1.358934,12000000,1456675,94,2013-09-14,94,5.6
1.3317,195000000,197687603,114,2013-02-27,2186,5.5
1.321896,30000000,62616646,91,2013-09-24,413,5.5
1.319947,55000000,9489829,92,2013-01-31,347,5.2
1.316881,11000000,7847000,93,2013-09-07,482,6.7
1.30454,26000000,51164106,105,2013-10-10,377,6.1
1.302011,32000000,126041322,107,2013-06-12,1687,6.2
1.291008,15000000,151831537,92,2013-10-22,496,6.1
1.290891,35000000,46216641,118,2013-01-23,1196,5.6
1.28446,130000000,243843127,100,2013-05-30,1792,5.1
1.2753809999999999,43000000,158674180,117,2013-06-27,1166,6.6
1.261132,35000000,112544580,125,2013-11-16,811,7.3
1.251506,28000000,29000000,103,2013-07-17,1479,6.3
1.227417,5000000,44030246,104,2013-09-08,665,6.2
1.21451,255000000,89289910,149,2013-07-03,1607,6.0
1.212556,60000000,105200903,113,2013-01-10,1352,6.1
1.200825,35000000,173965010,111,2013-02-07,1361,5.6
1.188033,12000000,12077441,99,2013-02-28,594,6.3
1.134425,9000000,6108720,106,2013-10-18,463,6.5
1.1206209999999999,20000000,47241945,92,2013-01-03,302,5.4
1.116296,2500000,6854611,95,2013-08-02,669,6.8
1.114792,20000000,24261569,101,2013-03-27,666,6.4
1.1084370000000001,50000000,173649015,119,2013-12-18,639,6.0
1.094958,200000000,491868548,130,2013-03-07,2855,5.6
1.0892680000000001,135000000,282570682,96,2013-07-11,805,6.1
1.078745,20000000,8352885,100,2013-05-07,415,5.7
1.0755700000000001,25000000,86175291,130,2013-04-18,1143,6.1
1.06549,44000000,63327201,125,2013-03-22,1399,6.0
1.064357,30000000,4861022,104,2013-11-14,403,6.0
1.0559969999999999,18000000,20275812,111,2013-12-27,189,6.6
1.054366,15000000,146497771,100,2013-01-17,931,6.0
1.047604,32000000,57284237,155,2013-12-25,253,7.2
1.047374,13000000,18000000,107,2013-03-21,230,5.4
1.031715,25000000,115922175,132,2013-08-16,724,7.2
1.020237,6000000,32438988,90,2013-01-01,564,4.4
1.010837,13000000,48065672,93,2013-03-01,594,5.7
1.002527,40000000,74597643,89,2013-02-14,242,5.8
0.9838049999999999,40000000,44907260,113,2013-12-25,280,6.0
0.976612,10900000,16505460,105,2013-09-08,138,7.1
0.9680340000000001,12000000,15008161,107,2013-09-12,399,5.2
0.96795,28000000,97594140,115,2013-02-07,591,6.8
0.9417110000000001,9500000,7800000,88,2013-09-06,227,6.2
0.9394020000000001,15000000,19145732,90,2013-06-12,714,5.3
0.9379540000000001,11000000,3639345,94,2013-09-03,157,5.0
0.934716,23000000,15600000,118,2013-05-26,209,6.6
0.932599,78000000,248384621,95,2013-09-26,637,6.4
0.9263899999999999,18000000,97505481,98,2013-07-25,680,6.9
0.9214379999999999,28000000,1021398,137,2013-09-09,146,5.6
0.892454999999999,2500000,60141683,86,2013-01-11,345,5.5
0.890458,4800000,10337387,90,2013-05-30,562,5.3
0.886993,30000000,63372757,106,2013-02-07,987,6.3
0.8736879999999989,13500000,19255873,124,2013-01-01,389,7.7
0.869067,30000000,27437881,100,2013-03-14,587,5.2
0.8646969999999989,10000000,21587700,130,2013-05-01,739,6.9
0.860381,16000000,318982,100,2013-04-03,185,6.2
0.859276,18000000,22309223,116,2013-12-26,181,6.6
0.8444659999999989,56000000,19701164,109,2013-01-18,438,5.7
0.816581,80000000,126546518,87,2013-12-18,92,5.0
0.7996449999999989,2900000,74918,86,2013-03-09,83,5.3
0.794369,8500000,9747,99,2013-03-15,198,5.5
0.787443,60000000,60052138,124,2013-02-13,650,5.5
0.784571,27220000,5496951,105,2013-07-18,304,6.2
0.782462,105000000,347434178,105,2013-07-30,498,5.5
0.7794479999999989,16000000,5867686,120,2013-07-03,163,6.0
0.774149,40000000,95020213,128,2013-04-12,648,6.8
0.765495,10000000,1585582,92,2013-08-08,147,6.0
0.7523270000000001,4600000,23198652,103,2013-06-06,490,7.1
0.751379,28000000,8555008,128,2013-10-11,231,5.6
0.74452,25000000,6399,99,2013-12-05,49,5.2
0.744185,25500000,2415472,128,2013-08-22,125,5.8
0.734349,120000000,415440673,126,2013-07-23,2986,6.4
0.733975,35000000,42930462,112,2013-02-21,917,5.7
0.732485,55000000,110000000,91,2013-10-30,185,5.8
0.724877,12000000,17654912,115,2013-09-21,400,7.3
0.7232770000000001,20000000,78378744,86,2013-04-11,532,4.6
0.707968,25000000,2054941,105,2013-07-04,193,5.6
0.7071970000000001,8500000,22456509,96,2013-09-27,65,5.8
0.687654,25000000,74188937,121,2013-12-26,307,6.8
0.639506,3000000,11176469,108,2013-04-05,346,7.1
0.625753,5000000,86362372,84,2013-12-31,283,5.3
0.598453,12000000,35931410,128,2013-08-16,908,6.0
0.596009,3500000,25174316,97,2013-02-21,404,6.0
0.592819,1000000,2963902,93,2013-08-09,143,6.4
0.58119,35000000,13785015,106,2013-08-14,238,5.6
0.5641,5000000,1189612,90,2013-01-20,18,4.8
0.5441600000000001,22000000,15400000,116,2013-12-06,469,6.4
0.53635,1500000,3566225,104,2013-07-24,225,5.6
0.522347,160000000,788679850,130,2013-05-06,4368,6.6
0.506169,20000000,16549477,110,2013-09-21,62,5.9
0.47667299999999996,100000,444098,96,2013-04-05,163,6.5
0.45785699999999996,20000000,27187375,85,2013-07-18,51,5.8
0.457768,10000000,30283,117,2013-09-11,18,4.6
0.44225600000000004,17500000,7018189,93,2013-11-27,10,6.2
0.412492,4000000,9221,99,2013-09-02,69,5.4
0.387592,7000000,6147,95,2013-01-24,41,5.7
0.381676,10000000,1034589,99,2013-01-03,77,5.4
0.364964,8000000,9630444,106,2013-08-30,81,5.6
0.35986399999999996,18000000,7972967,93,2013-09-25,53,6.6
0.354271,70000000,18662027,88,2013-06-13,36,6.1
0.341686,4900000,2159041,97,2013-08-15,111,6.6
0.33771,6500000,2401510,116,2013-05-31,179,6.3
0.332741,17000000,71625195,123,2013-11-15,78,7.0
0.312975,33000000,9494789,105,2013-10-16,157,6.7
0.5102949999999989,250000,56825,99,2013-07-29,41,4.4
0.296763,15,122,110,2013-08-07,20,5.9
0.295687,4000000,350006,92,2013-10-25,30,5.8
0.273681,10000000,653651,94,2013-10-02,86,5.8
0.238632,5000000,15179302,88,2013-02-28,145,4.5
0.230595,6000000,1066471,93,2013-05-02,98,7.5
0.229656,35000000,27330000,141,2013-12-06,165,6.5
0.22785100000000003,12000000,100129872,98,2013-11-01,360,7.4
0.22277600000000003,10,11,85,2013-08-30,11,6.5
0.457265,15000000,21766271,113,2013-09-19,122,5.0
0.38455500000000004,7500000,1359910,101,2013-10-17,55,6.4
0.367908,18000000,10501938,90,2013-08-29,174,5.0
0.171647,1052753,466088,120,2013-05-23,23,5.9
0.41151499999999996,3000000,1675381,100,2013-09-26,39,4.6
0.0758669999999999,1200000,2861020,114,2013-04-19,19,6.5
0.040858,58000000,44000000,119,2013-06-07,1174,6.1
0.010334999999999999,30000000,68129518,131,2013-10-09,64,5.5
6.095293,19000000,381109762,116,1985-07-03,3785,7.8
2.834739,1000000,51525171,97,1985-02-15,1139,7.6
1.7536880000000001,20000000,18432000,121,1985-04-03,124,6.6
1.7460630000000001,12305523,36230219,107,1985-06-29,428,5.8
1.6239780000000001,30000000,152427960,131,1985-05-24,272,5.8
1.613752,25000000,15502112,114,1985-07-19,120,6.3
1.596994,19000000,61389680,114,1985-06-06,870,7.2
1.299275,3000000,29999213,87,1985-11-01,168,5.7
1.1774280000000001,44000000,300400432,96,1985-05-21,476,6.2
1.168819,31000000,128499205,161,1985-12-10,128,6.7
1.1499540000000001,31000000,300473716,91,1985-11-21,517,6.6
1.034373,25000000,21288692,80,1985-07-24,114,6.2
1.012186,15000000,146292009,154,1985-12-18,168,7.5
0.8984110000000001,10000000,57500000,90,1985-10-03,391,6.3
0.887605,12500000,238227,100,1985-03-20,50,4.9
0.8766360000000001,4000000,14237000,91,1985-05-15,104,7.1
0.873551,12000000,68706993,113,1985-02-08,176,6.7
0.717479,9000000,24922237,106,1985-08-02,98,6.8
0.7047800000000001,17900000,6948633,89,1985-04-09,100,5.2
0.689416,3500000,34000000,102,1985-07-19,91,6.7
0.688022,15000000,14643997,94,1985-12-13,202,7.1
0.662175,2200000,21930418,92,1985-03-22,82,5.2
0.657238,50000000,23717291,108,1985-10-29,26,5.9
0.617698,15000000,10631333,82,1985-03-01,99,7.0
0.587272999999999,25000000,96773200,106,1985-12-04,135,6.1
0.536718,900000,2023414,86,1985-10-18,98,6.9
0.5129,9000000,20518905,92,1985-03-22,21,4.4
0.458359,4500000,10609321,97,1985-09-13,98,7.0
0.427104,6000000,40940662,90,1985-07-26,102,6.5
0.38403699999999996,20000000,45833132,97,1985-05-22,55,6.5
0.28084699999999996,5000000,27400000,104,1985-03-29,38,6.2
0.252673999999999,9000000,7936012,111,1985-11-15,48,6.6
0.229931,25000000,11137801,113,1985-06-21,50,6.0
0.214009,5000000,502758,121,1985-05-15,11,6.3
0.208914,3200000,10000000,94,1985-11-15,32,5.5
0.592905,10000000,25754284,108,1985-03-22,31,6.8
0.150168,25000000,9873044,109,1985-07-12,77,6.1
0.135989,19000000,12918858,115,1985-06-07,13,4.3
0.132713,114,6700000,115,1985-02-15,24,6.1
0.112015,860000,2451545,97,1985-09-07,23,6.2
0.215817,2410000,10755447,100,1985-03-01,30,5.0
5.939927,150000000,895921036,157,2005-11-05,3406,7.3
5.400826,150000000,374218673,140,2005-06-14,4914,7.3
3.6287260000000003,180000000,748806957,143,2005-12-07,1402,6.5
3.6171059999999997,54000000,132511035,132,2005-12-11,2670,7.6
3.520836,40000000,158733820,124,2005-03-31,1691,7.1
3.508379,150000000,474968763,115,2005-07-09,1826,6.5
3.4575370000000003,113000000,850000000,140,2005-05-17,2629,7.0
3.087036,50000000,104478416,109,2005-01-15,780,6.6
2.6233459999999997,126000000,162949164,136,2005-07-20,1027,6.4
2.444998,75000000,532680671,86,2005-05-25,2107,6.4
2.368513,100000000,330579719,106,2005-07-07,1715,5.6
2.26533,100000000,230427240,121,2005-02-15,1049,6.5
2.248624,40000000,285176741,119,2005-07-14,795,6.3
2.220063,62000000,52304001,93,2005-11-30,408,5.3
2.07205,56000000,113006880,95,2005-03-04,493,5.8
1.8447310000000001,132000000,591739379,116,2005-06-28,1238,5.9
1.8131279999999999,85000000,162242962,145,2005-12-06,409,7.1
1.78595,26000000,109449237,116,2005-08-11,1236,6.2
1.7663970000000002,150000000,314432665,81,2005-11-04,542,5.6
1.7264700000000002,70000000,368100420,118,2005-02-10,1010,6.3
1.6998220000000002,32000000,85167639,87,2005-08-02,677,6.1
1.610259,25000000,122489822,97,2005-10-21,355,6.1
1.592578,130000000,211643158,144,2005-05-03,677,6.4
1.513147,43000000,154749918,101,2005-05-13,240,5.7
1.508329,207000000,550000000,187,2005-12-14,1289,6.4
1.497085,53000000,95226116,118,2005-03-04,170,5.3
1.496807,50000000,44434439,110,2005-09-30,289,5.9
1.4808540000000001,28000000,121147947,128,2005-09-16,749,7.6
1.4756040000000001,14000000,178043761,134,2005-09-02,780,7.2
1.464718,75000000,260696994,91,2005-03-11,858,5.9
1.4055879999999898,87000000,71073932,101,2005-04-27,292,4.8
1.351718,25000000,39053061,119,2005-06-01,195,6.3
1.330824,110000000,478207520,120,2005-06-07,1750,6.5
1.310993,75000000,142400065,129,2005-10-24,592,5.8
1.274645,42000000,24127895,122,2005-09-16,822,6.9
1.273393,65000000,64321501,101,2005-11-06,389,5.9
1.270018,43000000,56681566,97,2005-01-13,329,5.0
1.265401,40000000,117195061,77,2005-09-09,1022,7.0
1.212451,30000000,192452832,85,2005-09-04,373,6.6
1.210683,70000000,88933562,97,2005-12-23,181,5.2
1.200307,29000000,21126225,103,2005-03-04,219,6.6
1.148377,72000000,96889998,125,2005-11-04,448,6.4
1.110148,39000000,38869464,119,2005-08-25,814,7.3
1.107734,4000000,152925093,92,2005-10-28,617,6.2
1.1028360000000001,58000000,102854431,95,2005-09-16,304,6.5
1.094959,50000000,66002004,101,2005-06-18,294,5.2
1.08379,57000000,52034889,123,2005-09-03,192,6.0
1.0754270000000001,45000000,92374674,109,2005-08-11,379,6.6
1.056592,4800000,80578934,94,2005-01-06,448,5.7
1.05364,15000000,15785148,103,2005-02-12,527,7.1
1.053307,88000000,108539911,144,2005-06-02,370,7.0
1.051177,15000000,85306374,124,2005-05-12,620,7.1
1.048193,15000000,51053787,80,2005-12-16,288,6.0
1.045798,25000000,122644820,101,2005-01-27,240,6.2
1.014707,85000000,131426169,102,2005-06-21,262,4.9
1.001465,60000000,55987321,100,2005-10-20,321,4.9
0.982784,60000000,129181830,94,2005-12-21,285,5.8
0.9568469999999999,30000000,50451307,103,2005-04-06,112,5.7
0.9481700000000001,30000000,58405313,98,2005-07-21,80,6.0
0.9184760000000001,20000000,7535331,100,2005-09-05,88,6.1
0.906223,80000000,162944923,128,2005-04-04,197,6.2
0.8999440000000001,88000000,105316267,118,2005-08-25,451,5.4
0.8938790000000001,30000000,18618284,108,2005-09-09,82,6.9
0.887848,52000000,77944725,113,2005-03-09,280,6.0
0.885834,50000000,110803676,104,2005-08-05,185,5.2
0.869394,70000000,130358911,164,2005-12-22,382,6.7
0.857834,19000000,144216468,122,2005-09-09,323,6.2
0.8529690000000001,6500000,24793509,92,2005-09-05,341,7.1
0.839023,22000000,22400154,83,2005-08-06,118,4.8
0.835676,50000000,94000000,128,2005-11-23,245,6.0
0.8267700000000001,22000000,57479076,108,2005-11-11,173,6.2
0.8265680000000001,50000000,42093706,130,2005-09-23,143,6.6
0.8248690000000001,43000000,91974818,104,2005-07-29,289,6.3
0.79295,12000000,10289,106,2005-01-17,162,6.3
0.786786,30000000,93772522,102,2005-01-06,80,5.1
0.784909,7000000,54600000,93,2005-09-16,154,6.4
0.7756770000000001,30000000,76669806,136,2005-01-14,272,7.3
0.7739010000000001,32000000,60740827,96,2005-09-23,403,6.7
0.773231,19000000,108047131,90,2005-04-15,293,6.0
0.767076,100000000,202026112,90,2005-12-21,363,5.9
0.743639,45000000,50871113,103,2005-02-02,279,6.5
0.738384,45000000,16809014,103,2005-07-01,52,5.5
0.737768,35000000,68915888,105,2005-03-25,139,5.4
0.733587,169000,18564702,103,2005-12-02,73,6.5
0.726858,35000000,30526509,122,2005-10-07,78,5.9
0.722961,2000000,5967038,120,2005-09-11,85,6.0
0.7195020000000001,55000000,223387299,98,2005-09-22,427,6.0
0.718616,30000000,35294470,109,2005-01-19,160,5.9
0.7092350000000001,10000000,45742101,105,2005-05-17,182,6.7
0.707056,20000000,12482775,101,2005-10-20,147,5.7
0.699883,1000000,27762648,99,2005-01-01,126,5.8
0.694404,15000000,46770602,93,2005-06-24,171,5.8
0.681157,28000000,186438883,136,2005-09-13,415,7.0
0.665701,30000000,42886719,107,2005-04-22,192,6.5
0.6646880000000001,40000000,46442528,117,2005-11-09,121,6.5
0.663860999999999,45000000,56070433,95,2005-05-13,102,5.8
0.663397999999999,4000000,866999,101,2005-01-25,44,6.5
0.661616,35000000,19294901,97,2005-02-24,75,5.0
0.661473,50000000,8342132,99,2005-09-24,162,6.4
0.643145,25000000,27645491,98,2005-03-17,96,5.8
0.636922,82000000,190320568,113,2005-05-19,443,6.2
0.635843,3000000,18637690,94,2005-10-07,108,6.0
0.6354810000000001,32000000,97918663,95,2005-01-20,135,5.4
0.6269,80000000,5989640,110,2005-05-15,58,4.8
0.608364,18000000,46201432,100,2005-10-14,85,4.2
0.606286,135000000,76932943,121,2005-07-28,195,5.0
0.600522,15000000,47175038,88,2005-02-04,133,6.2
0.592368999999999,25000000,2405420,95,2005-10-22,62,3.8
0.571693,130000000,119269486,124,2005-04-06,243,5.6
0.564298,10000000,17297244,96,2005-05-12,70,6.0
0.561685,7000000,49084830,114,2005-09-30,202,6.7
0.558258,35000000,19478106,76,2005-03-25,138,5.3
0.55197,25000000,82466670,129,2005-08-31,206,6.7
0.5481659999999989,950000,7022209,103,2005-01-14,353,6.8
0.5431590000000001,40000000,68766121,113,2005-05-06,334,5.3
0.538043,80000000,10166502,132,2005-08-12,53,6.5
0.5347810000000001,50000000,22944502,127,2005-09-22,277,6.1
0.511084,25000000,36351350,105,2005-06-02,73,5.1
0.5091289999999989,50000000,69425966,92,2005-06-10,148,4.3
0.500883,25000000,15431177,120,2005-09-30,64,7.0
0.484314,15000000,12036149,121,2005-11-17,75,6.7
0.46652899999999997,1000000,10047674,90,2005-09-16,62,5.4
0.463862,30000000,27610873,118,2005-06-06,119,6.5
0.463596,10000000,91196419,101,2005-01-07,125,5.5
0.45648,475000,3919254,110,2005-01-30,177,6.8
0.453059,30000000,251495,117,2005-05-20,38,4.6
0.44962700000000005,30000000,30536013,135,2005-12-25,157,6.1
0.449064,14200000,674918,139,2005-05-16,33,6.9
0.444301,35000000,86369815,100,2005-07-29,292,5.8
0.44309399999999893,900000,381420,96,2005-09-12,34,5.6
0.44192700000000007,26000000,57891803,85,2005-08-04,225,6.1
0.42232,7000000,2697930,106,2005-09-16,130,7.4
0.406323,1500000,712294,111,2005-03-25,22,6.4
0.40582199999999996,45000000,72028752,90,2005-11-23,144,5.7
0.39084800000000003,45000000,38058335,134,2005-12-25,84,5.9
0.387304,818418,4851244,152,2005-09-30,56,6.9
0.37806999999999996,8000000,22201636,116,2005-07-22,50,6.2
0.374704,1000000,13350369,103,2005-12-23,65,6.5
0.370396,20000000,10442808,96,2005-01-28,74,3.5
0.369596,20000000,67192859,89,2005-02-04,91,4.5
0.367248,13000000,23727301,129,2005-06-15,106,6.7
0.332997,30000000,15007991,97,2005-08-25,111,5.2
0.33061799999999997,40000000,31670620,135,2005-11-23,89,6.5
0.326577,1500000,11098131,81,2005-10-05,118,6.7
0.290754,2000000,653621,92,2005-02-11,17,6.8
0.287286,7500000,143000,97,2005-04-21,15,3.9
0.285062,1549000,7096000,107,2005-05-12,33,6.0
0.278997,4750000,206871,98,2005-05-12,31,4.9
0.270403,10284523,11588205,104,2005-10-21,31,5.8
0.269437,35000000,25224242,126,2005-02-12,63,6.8
0.40176799999999996,450000,973525,84,2005-09-02,14,6.3
0.25238299999999997,8000000,852872,112,2005-05-13,33,5.8
0.246144,12000000,84967,92,2005-09-10,22,6.8
0.242227,30000000,34252847,113,2005-07-22,34,5.5
0.19861099999999998,14000000,32645546,106,2005-02-18,35,6.1
0.195984,25000000,13411957,107,2005-06-03,118,6.9
0.19117699999999999,2000000,5048693,104,2005-10-06,103,7.0
0.183927,9600000,4386236,144,2005-09-03,13,6.4
0.177398,30000000,25473093,105,2005-06-27,113,5.2
0.15144200000000002,3000000,11718595,100,2005-09-12,15,7.0
0.149319,14000000,6856989,104,2005-09-03,10,5.1
0.14193699999999898,8000000,2019009,124,2005-10-25,10,5.5
0.075624,3000000,9879971,94,2005-08-18,42,6.8
5.838503,50000000,111340801,106,2006-01-12,1015,6.3
4.205992,200000000,1065659812,151,2006-06-20,3181,6.8
3.941265,120000000,461983149,117,2006-06-08,2336,6.4
3.7895800000000004,150000000,599045960,144,2006-11-14,2738,7.1
3.655536,125000000,758239851,149,2006-05-17,1585,6.4
3.206696,12000000,114194847,104,2006-08-11,619,6.7
3.145562,80000000,660940780,91,2006-03-23,1775,6.4
3.098051,150000000,397850012,126,2006-05-03,1363,6.3
3.03143,35000000,326551094,109,2006-06-30,1773,7.0
2.81975,90000000,289847354,151,2006-10-05,2635,7.7
2.606305,85000000,194168700,136,2006-12-08,748,6.7
2.5820950000000003,40000000,109676311,130,2006-10-19,2519,7.8
2.313345,110000000,574480841,108,2006-10-20,1572,6.2
2.160936,25000000,135330182,143,2006-09-08,606,6.7
2.1083689999999997,76000000,69959751,109,2006-09-22,1211,7.3
1.9573310000000002,270000000,391081192,154,2006-06-28,834,5.3
1.9307349999999999,18000000,261572744,82,2006-11-02,979,6.4
1.8887459999999998,82500000,237681299,107,2006-06-22,1273,5.9
1.76935,52000000,204999686,106,2006-06-01,520,5.5
1.7472560000000001,45000000,184376254,129,2006-03-23,990,7.2
1.6152440000000001,80000000,155019340,83,2006-04-22,617,6.2
1.6128,50000000,132180323,147,2006-09-13,647,7.0
1.60314,100000000,170877916,143,2006-12-07,1394,7.2
1.526073,12000000,42931041,88,2006-08-31,732,6.5
1.5203870000000002,27000000,56308881,110,2006-02-24,787,7.3
1.51114,40000000,120455994,120,2006-02-17,328,6.6
1.498538,25000000,117719158,93,2006-02-10,535,5.8
1.4983520000000001,50000000,97607453,125,2006-04-21,580,6.3
1.470711,20000000,33889159,105,2006-03-17,395,6.3
1.432839,35000000,15304890,96,2006-09-06,371,6.7
1.411147,100000000,384335608,108,2006-11-16,876,5.8
1.409773,24000000,155721132,102,2006-12-20,455,6.4
1.390297,149000000,64459316,85,2006-10-22,488,6.0
1.363623,80000000,37384046,94,2006-03-06,137,5.2
1.35007,75000000,180557550,126,2006-11-21,862,6.5
1.2962719999999999,100000000,249288105,104,2006-12-14,536,4.8
1.259442,40000000,114830111,99,2006-06-16,389,6.3
1.2418360000000002,45000000,178262620,83,2006-04-13,368,5.3
1.235478,75000000,140175006,91,2006-07-21,501,6.3
1.223177,50000000,88715192,97,2006-03-10,242,5.6
1.21726,40000000,120175290,139,2006-12-07,667,7.1
1.211868,50000000,55181129,88,2006-07-27,228,5.5
1.2083899999999999,15000000,69623713,107,2006-03-10,359,6.0
1.194602,28000000,38159905,103,2006-05-12,271,5.7
1.18228,85000000,59908565,167,2006-12-11,174,5.9
1.1334,30000000,31070211,88,2006-03-03,256,5.0
1.114239,135000000,163794509,134,2006-07-27,283,5.7
1.110072,18000000,41009669,87,2006-07-27,206,6.0
1.1094110000000001,31000000,28000000,125,2006-04-07,123,6.2
1.103135,90000000,65900249,132,2006-10-19,308,6.7
1.102933,2000000,5179037,101,2006-05-20,78,6.5
1.057194,50000000,69834815,86,2006-02-10,68,5.8
1.0389540000000002,40000000,38755073,102,2006-09-01,179,4.0
1.027989,17000000,57103895,109,2006-12-09,306,6.3
0.987722,50000000,87528173,99,2006-04-28,251,5.7
0.969469,65000000,43545364,124,2006-12-12,107,6.5
0.965931,40000000,86915017,110,2006-08-18,967,7.0
0.9414809999999999,17500000,19179969,110,2006-08-25,88,5.8
0.92958,25000000,5549200,96,2006-04-05,90,5.4
0.928134,55000000,9450897,125,2006-09-10,51,5.4
0.920528,40000000,138259062,99,2006-01-26,231,5.6
0.916551,70000000,38629478,114,2006-03-29,101,4.5
0.913299,5000000,26888376,97,2006-05-25,195,6.9
0.9128709999999999,72500000,162966177,116,2006-08-04,274,6.2
0.8909090000000001,55000000,307077295,117,2006-12-14,1392,7.5
0.883222,40000000,60474340,123,2006-05-24,363,6.5
0.8756299999999989,37665000,14655628,113,2006-02-17,44,5.3
0.850959,6000000,48027970,121,2006-09-01,274,7.3
0.849096,10000000,163876815,108,2006-10-27,538,6.0
0.848086,30000000,495303,84,2006-09-01,326,6.1
0.840205,32000000,80197993,92,2006-06-16,214,5.5
0.8384309999999989,50000000,49111202,121,2006-09-15,151,5.8
0.826011,160000000,181674817,99,2006-05-12,313,5.3
0.793804,17000000,7314027,107,2006-03-04,43,4.6
0.788266,16800000,2281089,122,2006-08-30,33,6.3
0.780687,54000000,130431368,108,2006-07-14,242,5.3
0.7785890000000001,8000000,100523181,102,2006-07-26,952,7.3
0.773044,64000000,101595121,98,2006-08-31,143,5.6
0.743703,12000000,38368909,103,2006-10-06,82,5.4
0.7277520000000001,25000000,119188334,110,2006-06-06,154,5.2
0.723825,19000000,68673228,141,2006-12-19,292,6.9
0.7154510000000001,8500000,5480996,100,2006-05-25,282,6.7
0.713697,30000000,53653224,113,2006-09-09,378,6.9
0.711674,63000000,162945894,128,2006-08-09,240,5.9
0.70435,35000000,42064105,118,2006-09-09,199,6.4
0.702198,12000000,1381665,112,2006-02-09,23,7.4
